B0001ZI560,does dc0090 18.v same as dc9096 18.v,This is simple. They are the exact same as the other batteries I am already using. What more could I want?,Y,N,,,
B0001ZI560,does dc0090 18.v same as dc9096 18.v,Good price vs Home Depot. I could not pass up when I saw this. I did purchase a XRP cordless XRP does suck up more power from the battery. Now I have 4 battery for jobs I do.,Y,N,,,
B0001ZI560,does dc0090 18.v same as dc9096 18.v,The XPR batteries hold a charge much longer than the standard 18v batteries that come with most tools.,Y,N,,,
B0001ZI560,does dc0090 18.v same as dc9096 18.v,i have only used one other brand tool battery and it does not come close to the durability and usage strength of the Dewalt. a great price for 2 . u should get a charge at of it .,Y,N,,,
B0001ZI560,does dc0090 18.v same as dc9096 18.v,I own a lot of 18V DeWalt batteries(NICd) and tools (about 7 drills 3 or 4 reciprocating saws rotary laser level 3 cordless nail guns etc.). Most of them are dead. Some of them are less than 2 years. All of DeWalt 18V batteries discharge very quickly by themselves without using (less than a week after fully charged). I understand none of rechargeable batteries last forever and there is a life span. But comparing to other brands DeWalt batteries are the most expensive and last less. Last year I bought a 18v combo set (drill circular saw & flash light w/2 batteries) of Porter Cable at Lowes. I think it was less than $100.00. It has been a year. I don't take this one to the job site because all of my cordless tools are DeWalt. It has been in the garage for more than a year. I have not recharged battery yet after fully charged on the date of purchase. I have been using it occasionally but it is still very powerful almost same as the fully charged on the first day. It is very hard for me to change other brands of cordless because I already have  too many 18v DeWalt. I agree with most of negative reviews. Before I place this review I have thought a lot whether I am wrong or I expect too much. However DeWalt batteries are too expensive and don't last long comparing to other brands. I use these tools almost every day as a professional carpenter. Early this year I bought a combo set of Lithium 18V DeWalt drill & impact. It is still working good same as new one. I wish to buy another DeWalt 18v lithium battery only but too expensive. It is better to buy a full set with batteries.I wish there are some generic brands of these batteries or DeWalt makes its price lower.,Y,N,,,
B0001ZI560,does dc0090 18.v same as dc9096 18.v,The new DeWalt XRP DC9096 batteries have a longer run time then the original DC9099 and use the same charger!  Great price at Amazon and I also get points with my Amazon Chase Visa when Amazon is the seller!,Y,Y,,,
B0001ZI560,does dc0090 18.v same as dc9096 18.v,I received these batteries to suppliment my existing ones. DEWALT makes excellent products!DeWALT DC9096 2 Pack DC9096 18 Volt XRP Batteries + 18 VOlt 1 Hour Charger DW9116,Y,Y,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,I thoroughly enjoy working with Mirka sanding disks! They stay in place and last longer than competitive brands that I've used.,Y,N,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,Nice assortment of sanding discs.  Great price.  Not much else to say about them.  I still purchase 3m sanding disks and belts whenever possible they are hard to beat for toughness.,Y,N,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,These sanding disks work perfectly with my craftsman sander and they last really well.  Make sure to line them up properly and they tear thru sanding jobs quickly.,Y,N,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,I have never used other brand orbital pads but I have used a lot of sandpaper and these seem of good quality. The Velcro was very strong they held up well to big sanding jobs. Would recommend.,Y,N,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,Hey now!  This is more like it!! I love that they are velcro. Fit my sander very well too. Yippee! Anything to make a nasty job easier.,Y,N,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,Will never use another sandpaper cheap price for sandpaper and a good value.  Don't hesitate to use.,Y,N,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,This sanding disc made well fit for Makita sander it hold tight and wont come off when sanding great product!,Y,N,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,I purchased these sanding discs along with the Milwaukee Random Orbit Sander and they are a wonderful combination.  The discs are easy to install and remove and they don't seem to want to come off while you are sanding.  I have only used them for a very short time but they sure look good so far.,Y,Y,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,Bought these to use with my Milwaukee 6021-21 Random Orbit Palm Sander. These sanding pads work great and last a long time.,Y,Y,,,
B00004U6A8,Will it fit on the Milwaukee brand ?? Thanks...,Great price Great Item goes perfect with my orbit sander! I will be ordering a lot more even came in a perfect organizational box that fits perfectly in most tool boxes! Thanks so much.,Y,N,,,
B001LJKLT4,Can rechargeable batteries be used?,I have a few of these for my closets and like it very much. Lets out a good (not great) just a good amount of light.,Y,N,,,
B001LJKLT4,Can rechargeable batteries be used?,Hey are pretty bright and the sensor works great.Stays on for just right length of time after movement stops.,Y,N,,,
B001LJKLT4,Can rechargeable batteries be used?,This is a product with many uses the light is bright and stays on as long as you are moving about. Excellent for rooms with no light switch near the door. I may buy some more as security/night lights,Y,N,,,
B001LJKLT4,Can rechargeable batteries be used?,Okay so I thought that I totally wasted my money when I opened the battery compartment and two metal contacts fell out! After a little reconstructive work with the needle nose pliers I carefully wedged the rechargeable batteries into place and shut the lid. When I flipped it over the translucent motion sensor lense fell out! I turned on the power switch and the light came on. Good brightness and light pattern. I mounted it with a screw to the ceiling of my closet and it's been working great for 4 weeks. Comes on every time shuts off every time. Very nice. I'd buy it again.,Y,Y,,,
B001LJKLT4,Can rechargeable batteries be used?,Excellent product.  I have a similar light that I bought more than two and half years ago and it works  perfectly.  I even used old batteries that would not work on other equipment.  The old batteries work perfectly and I only replaced  them three times in the past two and half years.,Y,N,,,
B001LJKLT4,Can rechargeable batteries be used?,I have purchased 6 of these over the years and they are all in use throughout my house. They are great in closets in long dark hallways on stairways etc. I do not use much lighting in my house so these serve the purpose very well. Rechargeable alkaline batteries last about a month in hallways and about two months in closets. The light is very bright and they have worked without problems for several years.,Y,Y,,,
B001LJKLT4,Can rechargeable batteries be used?,Bedroom - top of bookcase/triple dresser  - abt 32 inches from floor - angled twd door so when U get up from bed or enter from 15 feet away it kicks on - 2nd in hall on top bookcase shelf on way to bathroom - again 30/32 inch high and 3rd in kitchen for 'raiding fridge' - to avoid the unit's going on in daylight/just lay face [sensor] down during daytime then set upright at night.They are definitely a great 'sensor' as in even a housefly can activate -Will activate often when fresh or re-charged batteries are in - but only for a few times and when batteries need changing It will look dim.SE Wireless Motion Sensor Light - 10 Super-Bright LEDHighly recommend at Amazon's great pricing under the 'Super Saver' - These units take only 3 AA batteries - we use rechargables -Moonrays 97125 Rechargeable NiCd AA Batteries for Solar Powered Units AA 4 Pack**********************************along withTenergy V3969A1 Plug-in Type Speedy Rechargeable Battery Charger for AA AAA 9V BatteriesThe charger not under Super Saver* [$25 orders] - but may be at some time - For now well worth the separate order and S/H as it is fulfilled by Amazon -********************************************Able to save Mega bucks by not flipping overhead lights on and off constantlyas well as having handy as 'flashlights' as they have on/off and the sensor position. Also fit fine in purse as flashlight -,Y,Y,,,
B001LJKLT4,Can rechargeable batteries be used?,Works as described has a pretty ggod range for sensing movement. I thought the light was bright enough to illuminate 10+ sqft of area. For the price its a good buy. I will suggest buying rechargeable batteries for this. Can't say too much about quality; its a typical Chinese mass produced product - that should explain it all.,Y,Y,,,
B001LJKLT4,Can rechargeable batteries be used?,I bought 4 of these to be used in the kitchen pantry. They work as advertised the LEDs project a bright &#34;cool white&#34; light. I have used other brands and these seem to be the best. I just wish the construction quality was better.,Y,N,,,
B001LJKLT4,Can rechargeable batteries be used?,First of all I'd like to say how pleasurable it is to shop online here at here at Amazon.com. The whole buying and shipping process is always a breeze and I hardly shop anywhere else online now.I bought three of these LCD motion sensor lights to be used as auxiliary under cabinet kitchen lights. For this function they perform well. The light isn't as bright as my wife or I would find ideal but they do the job.To mount the lights horizontally facing down was a challenge. What I settled on was to screw a small steel plate to the underside of the cabinets then use magnets to hold the lights. This has worked well as they hold the lights firmly yet allow easy removal for replacing/recharging the batteries ... the magnets are attracted to the metal in the batteries. I used hobby magnets part# 98406 from Harbor Freight ... one per light.For batteries I am using Sanyo Eneloop AA NiMH rechargeable batteries and these are working very well. I've been using them for this purpose for about a month now and still haven't had to recharge them so I'd say they last a good while between charges.I also hoped to use these lights in a bedroom closet but found them inadequate for this ... I guess I'm going to have to run wired lights in there.Sanyo Eneloop 8 Pack AA NiMH Pre-Charged Rechargeable Batteries,Y,Y,,,
B0001EFSTI,Is the item airport friendly?,Here's a ---- key-size --- tool that I RARELY usebut it looks so damned NEAT I just like having iton my car-keys.,Y,N,,,
B0001EFSTI,Is the item airport friendly?,I don't even remember its there - just feels like one of my keys but it's come in handy often.Super sharpeasy to removelightweightstrong/durableeasy to use,Y,N,,,
B0001EFSTI,Is the item airport friendly?,bought this to check it out and my wife liked it so much I gave it to her and now I have to buy myself one....,Y,N,,,
B0001EFSTI,Is the item airport friendly?,I love this little key. I can't count the number of times I've needed a screwdriver small knife or bottle opener (don't judge me I love beer!) and had to resort to other methods - like using a regular key to try to cut something open or the tip as a screwdriver. Yeuch. Doesn't work well and doesn't do anything for my sanity.Found the utilikey and I love having it on my keychain. The tools aren't the greatest version of each but they get the job done and most importantly they're always right there with me. I used to carry a Swiss army knife on my keychain but it was too big and couldn't go through airport security. This performs almost as well and takes up much less space.,Y,Y,,,
B0001EFSTI,Is the item airport friendly?,This is the second I bought.  I've had the first for 4+ years and use it constantly.  When I get the opportunity to backpack around Europe it is a huge lifesaver.  Without exaggeration it's passed through airport security on my key chain at lease 50 times and has never had a second glance.  It's one of my top five most valuable items when bumming around the globe.  I've been through Europe Asia Central America etc.  It's amazing how valuable a small knife and a bottle opener can be when hanging out it hostels.,Y,Y,,,
B0001EFSTI,Is the item airport friendly?,This is a handy tool if you can't our are uncomfortable having a knife or multi tool.  However this is not the item you want to rely on to get you through a tough spot.  More of a hey i don't have to look for this other tool.  I don't expect it will last more than a few uses and would not purchase it again.,Y,N,,,
B0001EFSTI,Is the item airport friendly?,Simple functional a must have item for every keyring you have. Car truck boat motorcycle ATV riding mower tractor anything that takes a key needs this on the ring.,Y,N,,,
B0001EFSTI,Is the item airport friendly?,What I like about this is it looks just like a key and will pass through airport security (I store my keys in my laptop while travelling). I had to surrender a small Swiss army knife a few years ago and really missed having it. If you need a knife bottle opener or Phillips screw driver this will do the job. The slotted screw driver tip hasn't been very useful for me and because the knife is angled on one side it doesn't cut straight. But in a pinch it will do the job and is better than nothing.,Y,N,,,
B0001EFSTI,Is the item airport friendly?,No it is not a leatherman.  It's a small knife and screwdriver - which is very useful for everyday situations.While traveling I need something lightweight that I can carry with me and use.  I use to carry a small swiss army pen knife but kept losing it in airport security.The only way they could improve it is to somehow make it include scissors.,Y,N,,,
B0001EFSTI,Is the item airport friendly?,I'm not a tool guy but this thing is terrific.  It looks like a car key fits on a key chain and can go through airport security without a hassle. It doesn't look like much but I carry it with me everywhere.  I have used the screwdriver and knife countless time.  The best $6-$7 I've spent in a long time.,Y,Y,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,Excellent flashlight strong & bright. I don't yet know how long the batteries last but it's not all that important to me anyway.,Y,N,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,The Dorcy LED flashlight has an amazing amount of bright light! small but powerful! I highly recommend! Priced right too!,Y,N,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,I had several flashlights none of them worked good  so I ordered two of these they work great good light.,Y,N,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,Over the past couple years I've purchased several of these flashlights for my own use (one in each car one in the kitchen one in the garage one in the media room to help with finding the appropriate remote control etc.) and perhaps five more as gifts.  They are great gifts for those of all ages but I've particular found that children enjoy them.  I gave another to an eleven year old this Christmas as a gift.Somehow the flashlight is just the right size.  It's easy to grip and hold.  The yellow color makes it very easy to find.  The battery life is excellent; years of normal use in my experience but of course that would vary with individual use patterns.  The flashlight can be stood on end or laid flat.  When laid flat it stays where placed and doesn't roll around which is great.I would and have purchase(d) this product again.,Y,Y,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,Great price great name great led flashlight!  It even comes with BATTERIES!It has 4 BRIGHT led bulbs... it's fairly compact at about 6 inches in length.  It's not heavy because it uses AA batteries.  It is REALLY bright.I bought these and got rid of my old single bulb reflector flashlights.  This is more modern lasts longer fits nicely in your hand (with rubber grips around it)... and even has a carabineer clip on the end to hang it off something!,Y,N,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,This flashlight doesn't compete with a $30+ Fenix or other similar &#34;tactical&#34; LED flashlights but for the price it's a good value. The best part unlike many similarly priced LED models it has a simple ON/OFF switch. You don't have to press the button 4+ times to cycle through bright/normal/dim/blink/etc when you just want to turn it on or off. The beam is a good mix of spot and wide. It's also harder to misplace than the little black slender flashlights. If you're not looking for small size maximum lumens or to drive over it with your car you can buy three or more of these for the price of one higher end flashlight. And it's a much better option than the similarly priced Chinese no-name flashlights that fail after only a few uses.,Y,N,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,This is a great flashlight. It gives off a lot of light is really durable and is a great size. I will definitely be buying more.,Y,N,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,Good flash light at rock bottom pricing. Lights up large areas great.Be aware that this is not a good flashlight for people with limited mobility.It takes some effort to replace the batteries in the internal cartridge and obviously it would be even more difficult to doin the dark.  The button to turn off/on is made of soft rubber and my old aunt found it nearly impossible to operate.,Y,N,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,My 2 year old loves playing with this light and it's held up great. The light output is more than enough for normal uses inside a house perhaps outside it would be less ideal at longer ranges due to the wide beam pattern. Overall a great value at a little over eight dollars.,Y,Y,,,
B0039PV1QK,Can a 3 year old kid turn on and off?,I use it all the time and a year later the batteries are still good. The light is very bright and focused. And the color makes it easy to locate even in its usual place lol.,Y,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,These are beautiful little lights and quite bright using three batteries in a magazine very bright and quit handy.gave several to happy owners as gifts.,N,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,been using this thing for a while now it's so bright and it's retained it's brightness for a really long time.,N,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,I really like this. It's very bright nice heavy feel and easy to find in a house without many other yellow things.,N,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,At this price how (WHY) would anyone complain ? Any less and it would be free. OK it could be some may have received a defective one if it takes on water but I think you need to be sure you tighten the head very well after installing batteries. I submerged mine in water today for over an hour while it was on and not a drop of water got inside. Also the light patern has a very nice beam and yes some rings off to the side of the spill (FLOOD) area. Folks this flashlight has a GREAT 32 LUMENS OF light output a runtime of up to 20 hour's it is WATERPROOF and FLOATS and for about $8.00 what am I missing here? Awesome light in my opinion and I also just picked up the DORCY CYBER LIGHT today model # 41-4750 180 lumens and very highly rated as well. It is only 8:00 pm here in New York right now and I can't wait for it to get dark to put the CYBER LIGHT to the test tonight.,N,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,Not much more can be said that other reviewers have already stated but this light impressed me.For 32 lumens I didn't have high expectations on the brightness but turning it on I was impressed because I wasn't expecting 32 lumens to be that bright. Don't get me wrong it's not going to light up an entire alley way it was just brighter than I anticipated.It's bulkier bright yellow and rubberized handle and top to help absorb any shocks from a fall or knock over.Too many flashlights are all black so the high visibility yellow is a plus to me standard AA batteries are sold everywhere a plus for anyone.The best thing about this light is the price tag at just 7 dollars this is an impressive light. You can get lights far cheaper with batteries at Walmart I call those cheap outdated flashlights 'disposable flashlights' once the battery is drained throw the whole thing away and buy another one since the batteries to replace cost more than the flashlight itself that comes with batteries. This Dorcy isn't a disposable I like the light and body and brightness.$7 just 7 dollars buy it if you're considering this light. Obviously this isn't the best brightest flashlight out there but at this price its 5 stars.,N,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,I got the flashlight unfortunately it did not work. It wasn't worth my while to send it back because the price was inexpensive. Disappointed.,N,Y,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,Got two of these and they put out a lot of light and last a long time on the batteries.  Used them at work and at home this year with the power outages during some winter storms.  Got to say Duke Power got me back on with power quickly but these lights got used at work and at home.  I will be getting more of these.,N,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,Pros-Waterproof as advertised-Powerful beam with good spread not sure on battery life yetCons-Feels cheap.  I haven't dropped it yet so I don't know how durable it really is but it sure doesn't feel it,N,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,What's not to like?  Uses AA batteries.  Now every gadget I have uses AA batteries.  Sits in a drawer by the back door.  Is easy to find  in the drawer and fits the hand well.  Can slip into the back pocket easily.  Very bright and lights up a wide area.  Does not focus down to a narrow beam if that's what you need.  Says its waterproof - looks like it.,N,N,,,
B0039PV1QK,Has anyone else had trouble with the flashlight not always turning on? Not sure what's wrong with it because I just got it.,And dont' get me wrong I know you can't expect much from a $7-$8 flashlight I'm always the first to admit this.  I was a little disappointed with the build/construction of the flashlight and the non-uniform output.  Where this flashlight DOES excel is that it's cheap enough to throw around the car drawer or anywhere else for a quick cheap flashlight need and not have to worry about losing.  Don't expect wonders!,N,N,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,It worked ok. Wish it would of sharpened it better but for the price can't really complain to much about it.,Y,N,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,Does a good job of resharpening when in the woods or away from home. It doesn't replace water stones or diamond plates but it will keep your knife cutting.,Y,N,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,compact and light will fit easly in my hiking pack and be there if/when I need it.  All my knifes are sharp now so I'll have to wait to see how it performs.,Y,N,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,This is a good little sharpener. I've already given a couple away to friends when they see them so I am always replacing one as I am now. A few thoughts.... I like this PP1 for my smaller working knives not my more expensive big knives. First of all any blade over 7 inches kind be awkward to sharpen.The 45 degree angle is somewhat limiting so be cautious of what type of blade grind you use in this sharpener. I think extended use with a convex asymmetrical or hollow grind will eventually turn them into 45 degree flat grinds. Flat ground blades are probably the best type to use the PP1 on in my opinion.The flip out diamond rod has been a blessing for the few blades I have with partial serrations. The only drawback is that it removes a lot of metal. Speaking of metal... I have a couple titanium bonded blades which are next to impossible to sharpen on the PP1.Overall I think the PP1 is a great companion for a favorite everyday carry (EDC) knife or only those select few which would be good with this sharpener. For my larger knives and finer knives I use a series of stones depending on the results I wish to achieve. Thanks for reading.SPO,Y,Y,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,Like the title says. Available everywhere with a great price on Amazon. Simple (foolproof) to use. Sharpens at one set fixed angle (20 degrees?) non adjustable so it's not intended for specialized sharpening of high end knives or complex type edges (hollow ground convex ground etc). More elaborate sharpening 'systems' are available for those. Understand the limitations and this one is very handy.,Y,Y,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,I carry a Benchmade pocket knife wherever I go and it is important to always keep it sharp.This is a unit that is small and can be carried in a backpack briefcase or your pocket.Works very well and sharpens quickly.Note:  It doesn't take a lot of pressure to maintain an edge.  Just hold you knife straight and use slight downward pressure while dragging the knife backwards.  Keep the handle at a 45 degree angle.,Y,N,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,Pros: cost and its super effective.Cons: it's a bit hard to use the serrated sharpener. The ceramic and carbide straight edge sharpeners work amazing while rotating the keychain sized device and pulling away at a 15 degree angle is a bit hard. It does work though.All-in-all I would recommend this to anyone needing a simple sharpener.,Y,N,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,Bought this to use in the field so I didn't have to lug around a stone.  I tried it out on my high carbon camp knife and it really dulled it down just using the ceramic. Not a pleasant surprise since I was deep in the BWCA and just south of the canadian border. Had to borrow my friends stone to get the edge back.I believe the angle of the sharpeners to be around 23-25 degrees(I didn't measure just eyeballed it) and I keep my camp knife at 20 degrees.  So the sharpener was actually changing the angle of the grind and basically dulling my knife.  23-25 degrees may work fine for some people but I keep field knives at 20 and fillet knives at 15 degrees. I'm a little confused by all the positive reviews but I would tell people to stay away from this sharpener.,Y,Y,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,So many knife factories grind their bevels at the wrong angle. Something like 45-50 degrees. The result is that a proper sharpening angle of 40 degrees will not even TOUCH the cutting edge until after several hours' worth of work. Most folks will just wonder why their knives aren't getting sharp and assume either the product is a piece of junk or they're doing something wrong.This is where this simple little guy comes in: Stage 1 is a couple of carbide blocks. Pull the badly ground knife through these a few times and it literally slices off little strips of steel from the blade and what is left is at the correct 30 degree angle. (though it is coarse) Then polish it up with the coarse ceramic stones. At this point you will be left with a reasonably durable and very sharp edge.If you want to finish it properly take the knife over to your Spyderco Sharpmaker and then go through the steps to hone the 40 degree edge that is at the tip of the 30 degree one you just made.Everything else has no doubt been pointed out by the other 400+ reviewers so I will leave it at that. Even to someone who really knows his stuff; knows the theory and method to execute a proper double bevel edge this little guy is a real time-saver.The fold out rod is not  that great. The diamond dust seems to fall right off. Don't buy it for that feature.,Y,N,,,
B000O8OTNC,Can i sharpen a blade with a 20 degree angle with this sharpener?,This little sharpener is very easy to use with better than average results.  I have not achieved a shaving quality edge from this device but it gets close.I have sharpened my Bowie Kukri fillet and folder with this gadget and have been very happy with the results.  As with most sharpeners the results are largely based on the accurate use and angle.Unless you are reprofiling an edge don't use too much pressure.  Be certain that your blade is bilaterally at a 90 degree angle to the sharpener.  When using the diamond rod on serrations the angle of your stroke can perfect or destroy the knife serrations.If used correctly this is the lightest easiest and quickest blade sharpener out there.  5-star product without a doubt.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,Already put a new edge on my pocket knife. Feels as sharp as a razor. Small would easily fit in a pocket bob first aid kit etc. Well made. Body is plastic.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,Works quite well.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,It works well and is a good portable size. does what it says. It was a good price and was a nice purchase. It is good for what I wanted it for.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,Two different sharpening options for the straight blade: one for coarse work and one to get a really fine edge plus it comes with an extra tool to sharpen the serrated part of the blade.  Works really well and at a great price.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,It works ok but I have not been able to sharpen any thing very good using this product. I will keep trying and maybe I'm not doing it right. We will see.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,This little gadget is small lightweight and fits easily in a pocket purse or survival kits of various types and puts a great sharp edge on every knife I've used it on from small old pocket knives to larger camping knives. For the price you can't go wrong.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,Great tool worked to repair knicked up knife edge immediately...used on various knives and sharpens with good results.Good design and useability.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,I followed the instructions and tried several different types of knives.  Never could get any to sharpen at all.  Not happy with this product.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,This really works well for a variety of surfaces. I bought a couple of these to carry in various places.,Y,N,,,
B000O8OTNC,I have various knives wit different steels: SR 101 1095 1075 420 HC S30V. Will this sharpener be able to sharpen all of the steels above?,Have a few of these in my various kits. Bought this for a friend who needed a compact sharpener for his daily carry knife.,Y,N,,,
B00009LI4K,Will this fit a woman with small head?,Amazing 30 db noise reduction.  Comfortable makes .22s sound like nothing and 9mm quite quiet.  Vry highly recommended.  They feel solid.,Y,N,,,
B00009LI4K,Will this fit a woman with small head?,I bought these for my husband but I use them sometimes when I mow the lawn.  They are quite comfortable and good for blocking motor noise.,Y,N,,,
B00009LI4K,Will this fit a woman with small head?,Keeps me from going deaf while mowing the lawn.,Y,N,,,
B00009LI4K,Will this fit a woman with small head?,I shopped around a lot I wasn't able to find anything better than this. This could serve many purposes for shooting working around heavy machinery etc. Personally I use them because I have a noise sensitivity which makes it hard for me to do certain tasks like vacuuming the house or focus on doing something when loud noises are present. These are a good coping mechanism for that but if you're buying them for this purpose it's important to NOT wear them all the time only when you need to. Wearing them constantly will make the problem worse.When I first put them on it seemed like they did not fit. There are actually expansion bars in the headband the wires leading from the headband to the earmuffs can extend out from the headband. It takes a little force to get them to do so and then they will fit(very snugly.) I wear glasses and wearing these over them isn't immediately uncomfortable.,Y,N,,,
B00009LI4K,Will this fit a woman with small head?,Put these on and turn on your shop vac and you will be amazed how much noise reduction these earmuffs provides.  In addition the ear pieces are very soft and extremely comfortable.  Wear them to be near any machinery or mowing your lawn and your ears will thank you.,Y,N,,,
B00009LI4K,Will this fit a woman with small head?,I can wear these and so can my two kids ages 8 and 10.  However the head set is too small to comfortably fit my husband's head.  There doesn't seem to be a way to adjust them.  If they don't fit right out of the box then you might can't use them.I took them with me to go shotgun shooting way out in the boonies and they really kept the sound out of my ears.  I am female and have an average head size and they were very comfortable for me to wear.  Also I use these to read while the rest of the family watches T.V. in the same room.  I like to be with them but don't necessarily like to watch the same things on T.V.  Besides I like to read and these allow me to read and not be distracted by sounds coming from the T.V. set.They seem to be well constructed and I expect them to last for several years.  They really do a great job of blocking out sound.  I have to lift one side off my ear so I can hear when somebody wants to talk to me.,Y,Y,,,
B00009LI4K,Will this fit a woman with small head?,I bought these to wear to the gun range.  Very effective there and worked great when I was using a jackhammer in my backyard as well.  The only thing negative I can say is that they are very bulky... others @ the gun range were using small ear buds...,Y,N,,,
B00009LI4K,Will this fit a woman with small head?,Great ear muff. I recommend this over the plug. Very well built item and Peltor is a will know name for earmuff.,Y,N,,,
B00009LI4K,Will this fit a woman with small head?,"Anyone looking for quality ear protection this one for you. Fit around head very comfortable adjust very easy and with these things on you can barly hear a thing. Just what the ""woodshop doctor"" ordered. Made of high quality impact plastic these will last for a long time.",Y,N,,,
B00009LI4K,Will this fit a woman with small head?,Excellent attachment for light and even more. You pay a small price for better quality. Great buy for personal protection.,Y,N,,,
B000NQ4PBG,"Does this include a 13/16"" socket?",item has not been used as of yet so hopefully when it is used it will for for the job,N,N,,,
B000NQ4PBG,"Does this include a 13/16"" socket?",These were exactly what I needed to keep my little garage work going.  Seems strong and durable and fit well.,N,N,,,
B000NQ4PBG,"Does this include a 13/16"" socket?",Good addition to tool box . Can't say how well these adapters will hold up under heavy duty but for DIYers they are ideal.Rec'd on time and am pleased so far with all TEKTON products purchased so far.,N,N,,,
B000NQ4PBG,"Does this include a 13/16"" socket?",This set increases my socket drive flexibility. The adapters arrived as scheduled and was adequately packaged for this type of product. The set was just as advertised.,N,N,,,
B000NQ4PBG,"Does this include a 13/16"" socket?",Can't believe I waited so long to get a set of these socket drive adapters. Gives much much appreciated flexibility in using the wrench and socket of choice.,N,N,,,
B000NQ4PBG,"Does this include a 13/16"" socket?",I bought this set to supplement a socket set that I purchased a few days before buy these.  Sometimes those &#34;so-called&#34; ALL inclusive sets don't have the essentials like step-down and step-up adapters.  It's good to know that I can get the benefits of impact strength for my socket set although I plan to use these primarily as a regular socket adapters.,N,N,,,
